title,genres,is_comedy,is_european,is_scifi,is_action,is_crime,is_drama,is_animation,is_family,is_fantasy,is_music,is_romance,is_reality,is_western,is_thriller,is_horror,is_sport,is_documentation,is_war,is_history
Despite Everything,"['comedy', 'european']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sleepless Society NYCTOPHOBIA,"['thriller', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Tiffany Haddish: Black Mitzvah,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Into the Beat,"['music', 'romance', 'drama', 'european']",False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
Blanche Gardin - Bonne nuit Blanche,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
What the F* Is Going On?,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Cuddle Weather,"['drama', 'romance', 'comedy']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
I'm with the Band: Nasty Cherry,"['documentation', 'reality']",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
The Three Deaths of Marisela Escobedo,"['crime', 'documentation']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rogue Warfare: The Hunt,['action'],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taj Mahal 1989,"['drama', 'comedy', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
99 Songs,"['romance', 'drama']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Juman,"['romance', 'drama']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Uncovered,"['crime', 'thriller', 'action']",False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
J-Style Trip,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
John Was Trying to Contact Aliens,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Rope Curse 2,['horror'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Bennett's War,"['drama', 'sport']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Night on Earth: Shot in the Dark,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Shikara,"['drama', 'romance', 'history']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
A Land Imagined,"['thriller', 'drama', 'european']",False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Hating Peter Tatchell,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Twin Murders: The Silence of the White City,"['action', 'crime', 'drama', 'horror', 'thriller', 'european']",False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
The Underclass,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Man Who Feels No Pain,"['comedy', 'action']",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Boys in the Band: Something Personal,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Any Crybabies Around?,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Holiday Rush,"['drama', 'comedy', 'romance', 'family']",True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
GAME ON: A Comedy Crossover Event,"['comedy', 'family']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Love,"['thriller', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Making Unorthodox,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Body,"['thriller', 'comedy']",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Thambi,"['thriller', 'action']",False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Blue Elephant 2,"['horror', 'thriller', 'crime', 'drama']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
A Choo,"['romance', 'comedy', 'action', 'fantasy']",True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
The Claus Family,"['comedy', 'family', 'fantasy']",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Sillu Karupatti,"['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
K. D.,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Street Flow,"['drama', 'crime']",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Carmen Sandiego: To Steal or Not to Steal,"['animation', 'family', 'action']",False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Torbaaz,"['drama', 'thriller', 'action', 'sport']",False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
Sam Jay: 3 in the Morning,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ma Rainey's Black Bottom: A Legacy Brought to Screen,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Magic School Bus Rides Again: Kids in Space,"['action', 'family', 'animation', 'comedy', 'scifi']",True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Crime Diaries: The Candidate,"['thriller', 'war', 'drama', 'crime']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
Sakho & Mangane,"['action', 'comedy', 'crime']",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Secreto bien guardado,"['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Iliza Shlesinger: Unveiled,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Michelle Buteau: Welcome to Buteaupia,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vikruthi,"['drama', 'comedy']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Nasha Natasha,"['documentation', 'music']",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Manmadhudu 2,"['comedy', 'romance', 'drama']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Cops and Robbers,['animation'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Just Another Christmas,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Legend Quest: Masters of Myth,"['animation', 'action']",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Lockdown Plan,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Miss India,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The App,"['drama', 'scifi', 'thriller']",False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Once Upon A Time,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Dance Dreams: Hot Chocolate Nutcracker,"['documentation', 'family']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Earth and Blood,"['action', 'thriller']",False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Hello Ninja,"['family', 'fantasy', 'animation', 'action', 'comedy']",True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
Once Again,"['drama', 'romance', 'european']",False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
So Much Love to Give,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
True: Terrific Tales,"['animation', 'family']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Dragons: Rescue Riders: Hunt for the Golden Dragon,"['animation', 'action', 'comedy', 'family', 'fantasy']",True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
Intuition,"['thriller', 'crime', 'drama']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Still Laugh-In: The Stars Celebrate,"['comedy', 'music']",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mi amigo Alexis,"['drama', 'family', 'comedy', 'sport']",True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
Vir Das: For India,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
True: Friendship Day,"['animation', 'family']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Shimla Mirchi,"['romance', 'comedy']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Oh! Baby,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Felix Lobrecht: Hype,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Evelyn,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Unknown Saint,"['comedy', 'drama', 'crime']",True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Penalty,"['sport', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Singapore Social,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Living Undocumented,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
All in My Family,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Albert  Pinto Ko Gussa Kyun Aata Hai?,"['crime', 'drama']",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Spirit Riding Free: Spirit of Christmas,"['animation', 'family', 'action', 'comedy', 'drama']",True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
AK vs AK,"['drama', 'action', 'crime', 'thriller', 'comedy']",True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Nneka the Pretty Serpent,"['horror', 'thriller', 'fantasy']",False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
Varane Avashyamund,"['comedy', 'family', 'romance', 'drama']",True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Oldsters,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Fabulous Lives of Bollywood Wives,"['reality', 'documentation', 'romance']",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
Chopsticks,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
U-Turn,"['thriller', 'horror']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Kappela,"['romance', 'comedy']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Fisherman's Diary,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Back to School,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Holiday Home Makeover with Mr. Christmas,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
After the Raid,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Hasmukh,"['comedy', 'crime', 'drama']",True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ReMastered: Massacre at the Stadium,"['documentation', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Fearless,"['animation', 'family', 'scifi', 'documentation', 'comedy']",True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
Chaman Bahar,"['drama', 'comedy']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Reframe THEATER EXPERIENCE with you,['music'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sugar Rush Christmas,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sethum Aayiram Pon,"['drama', 'family']",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Happy Jail,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ReMastered: The Lion's Share,"['music', 'documentation']",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Thomas & Friends: Digs & Discoveries,"['family', 'animation']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
"Ray Romano: Right Here, Around the Corner","['comedy', 'documentation']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Arsenio Hall: Smart and Classy,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cricket Fever: Mumbai Indians,"['documentation', 'sport']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Guna 369,"['romance', 'action', 'drama']",False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Buddi,"['family', 'fantasy', 'animation', 'comedy']",True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
High & Low: The Worst,"['action', 'comedy']",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Whipped,"['drama', 'romance', 'comedy']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Chico Bon Bon: Monkey with a Tool Belt,['animation'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Felipe Esparza: Bad Decisions,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Masameer: The Movie,"['animation', 'comedy', 'action', 'drama']",True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Mighty Little Bheem,"['animation', 'comedy', 'family', 'fantasy']",True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
Luccas Neto in: Summer Camp,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tobot Galaxy Detectives,['animation'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Bulbul Can Sing,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Maska,"['comedy', 'drama', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The 3rd Eye 2,"['thriller', 'horror', 'drama', 'fantasy']",False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
Dead Kids,"['crime', 'drama', 'thriller']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Too Handsome To Handle,"['comedy', 'drama', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Ginny Weds Sunny,"['comedy', 'drama', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Dark City Beneath the Beat,"['documentation', 'music']",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
The Car: Road to Revenge,"['action', 'horror', 'thriller', 'scifi']",False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Jezebel,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kenny Sebastian: The Most Interesting Person in the Room,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Find Yourself,"['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Father Soldier Son,"['war', 'documentation']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
Juanita,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
A Family Reunion Christmas,"['comedy', 'family']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Nimbe: The Movie,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Scarecrow,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chippa,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Isa Pa with Feelings,"['comedy', 'romance', 'drama']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Fire in Paradise,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Omo Ghetto: The Saga,"['comedy', 'action', 'drama']",True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Bread Barbershop,['animation'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Spookley and the Christmas Kittens,['music'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
뽀로로 동화나라,['animation'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Knight and the Princess,"['comedy', 'family', 'fantasy', 'history', 'animation', 'action']",True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True
The End,['crime'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ari Eldjárn: Pardon My Icelandic,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Boi,"['thriller', 'european']",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Showtime 1958,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Six Windows in the Desert,"['drama', 'scifi', 'comedy', 'history']",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
One-Way to Tomorrow,"['comedy', 'romance', 'drama']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
"Colin Quinn: Red State, Blue State",['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Malibu Rescue: The Next Wave,"['comedy', 'family', 'action']",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Money Trap,"['action', 'comedy', 'crime', 'drama']",True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kaali Khuhi,"['thriller', 'horror', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Nothing to Lose 2,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Blood Will Tell,"['thriller', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
George Lopez: We'll Do It for Half,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sexy Central,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Time Out,"['comedy', 'drama', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Dark Forces,"['horror', 'thriller', 'action']",False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Pegasus,"['comedy', 'action', 'fantasy', 'sport']",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Bhangra Paa Le,"['music', 'comedy', 'drama']",True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
Milestone,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Bhaag Beanie Bhaag,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122,"['horror', 'thriller']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Saavat,"['thriller', 'crime', 'drama']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Dorasani,"['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Krishna and His Leela,"['comedy', 'romance']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
A Go! Go! Cory Carson Halloween,"['animation', 'family', 'horror']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
Green Door,"['drama', 'comedy', 'horror', 'thriller']",True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
Axone,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Dilan 1991,"['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Booba: Food Puzzle,"['comedy', 'family', 'animation']",True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
A Go! Go! Cory Carson Christmas,"['animation', 'family']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Dying to Tell,"['documentation', 'european']",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Tootsies & The Fake,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tee Shot: Ariya Jutanugarn,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Fary: Hexagone,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nailed It! Germany,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Namaste Wahala,"['comedy', 'drama', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Guillermo Vilas: Settling the Score,"['documentation', 'sport']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
The Beginning of Life 2: Outside,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
90 ML,"['drama', 'romance', 'comedy']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Soulmate,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Citation,"['thriller', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Adam Devine: Best Time of Our Lives,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nailed It! Mexico,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Dogwashers,"['crime', 'drama', 'comedy']",True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Small Chops,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kaagar,"['crime', 'drama']",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Sol Levante,"['fantasy', 'scifi']",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Valentino,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stunt School,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bypass Road,"['thriller', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
La Vocera,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Fan Girl,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Ahaan,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Ricardo Quevedo: los amargados somos más,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deon Cole: Cole Hearted,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Who's the Boss,"['comedy', 'romance']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
27 Steps of May,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Mere Pyare Prime Minister,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Netflix Afterparty: The Best Shows of The Worst Year,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
No hay tiempo para la vergüenza,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Brother in Love,"['comedy', 'family']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
All Because of You,"['romance', 'comedy', 'action']",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Urzila Carlson: Overqualified Loser,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
From Stress to Happiness,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Badanamu Stories,['animation'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Luccas Neto em: Uma Babá Muito Esquisita,"['comedy', 'family']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Word Party Songs,"['animation', 'family']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Bangkok Love Stories: Plead,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
You Are My Home,['family'],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Jai Mummy Di,"['comedy', 'drama', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
The 43,"['documentation', 'war']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
Kings of Jo'Burg,"['crime', 'thriller']",False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Bad Boy Billionaires: India,"['crime', 'documentation']",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
One Day We'll Talk About Today,"['drama', 'family', 'music', 'documentation']",False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
Perfume Imaginary Museum “Time Warp”,['music'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mauricio Meirelles: Generating Chaos,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spectros,['scifi'],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dolly Kitty and Those Twinkling Stars,"['drama', 'comedy']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Giving Voice,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Unremarkable Juanquini,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mariposa,"['comedy', 'drama', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True: Happy Hearts Day,"['action', 'animation', 'family']",False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Kedibone,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kevin Hart's Guide to Black History,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
London Hughes: To Catch A D*ck,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jeff Garlin: Our Man in Chicago,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Encounters,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Milea,"['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Guatemala: Heart of the Mayan World,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The House of Flowers Presents: The Funeral,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
